Year,Zone,Sub Region,District,Division 1 - Boys,Division 1 - Girls,Division 1 - Total,Division 2 - Boys,Division 2 - Girls,Division 2 - Total,Division 3 - Boys,Division 3 - Girls,Division 3 - Total,Division 4 - Boys,Division 4 - Girls,Division 4 - Total,Division U - Boys,Division U - Girls,Division U - Total,Division X - Boys,Division X - Girls,Division X - Total,Registered - Boys,Registered - Girls,Registered - Total,Sat - Boys,Sat - Girls,Sat - Total,Passed - Boys,Passed - Girls,Passed - Total,Pass Rate - Boys,Pass Rate - Girls,Pass Rate - Total,Pass Division 1_2_3 Boys,Pass Division 1_2_3 Girls,Pass Division 1_2_3 Total,Pass Rate Division 1_2_3 Boys,Pass Rate Division 1_2_3 Girls,Pass Rate Division 1_2_3 Total,Pass Rate Division 1 Boys,Pass Rate Division 1 Girls,Pass Rate Division 1 Total,Failure Rate -  Boys,Failure Rate - Girls,Failure Rate - Total,Abseentism Rate - Boys,Abseentism Rate - Girls,Abseentism Rate - Total
2024,Other,Elgon,Kween,56,34,90,414,395,809,225,327,552,128,149,277,87,150,237,4,8,12,914,1063,1977,910,1055,1965,823,905,1728,0.0,0.0,0.0,695,756,1451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,North Buganda,Kyankwanzi,171,155,326,1156,1385,2541,329,404,733,145,202,347,83,106,189,38,58,96,1922,2310,4232,1884,2252,4136,1801,2146,3947,0.0,0.0,0.0,1656,1944,3600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,FZO,Toro,Kyegegwa,275,185,460,1828,1907,3735,420,559,979,153,213,366,88,152,240,34,38,72,2798,3054,5852,2764,3016,5780,2676,2864,5540,0.0,0.0,0.0,2523,2651,5174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Toro,Kyenjojo,320,341,661,2701,3098,5799,556,629,1185,183,205,388,95,115,210,37,42,79,3892,4430,8322,3855,4388,8243,3760,4273,8033,0.0,0.0,0.0,3577,4068,7645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,South Buganda,Kyotera,641,564,1205,1750,2169,3919,360,508,868,132,201,333,87,94,181,55,42,97,3025,3578,6603,2970,3536,6506,2883,3442,6325,0.0,0.0,0.0,2751,3241,5992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,AZO,Acholi,Lamwo,21,3,24,706,333,1039,465,548,1013,289,211,500,161,231,392,16,13,29,1658,1339,2997,1642,1326,2968,1481,1095,2576,0.0,0.0,0.0,1192,884,2076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Lango,Lira,739,622,1361,1965,1994,3959,640,845,1485,335,335,670,349,468,817,44,31,75,4072,4295,8367,4028,4264,8292,3679,3796,7475,0.0,0.0,0.0,3344,3461,6805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Busoga,Luuka,47,41,88,1114,1301,2415,702,1001,1703,342,421,763,273,332,605,40,42,82,2518,3138,5656,2478,3096,5574,2205,2764,4969,0.0,0.0,0.0,1863,2343,4206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,North Buganda,Luweero,971,785,1756,4090,4887,8977,1111,1694,2805,569,681,1250,476,609,1085,133,156,289,7350,8812,16162,7217,8656,15873,6741,8047,14788,0.0,0.0,0.0,6172,7366,13538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,South Buganda,Lwengo,415,392,807,1822,2329,4151,599,838,1437,240,390,630,132,191,323,67,79,146,3275,4219,7494,3208,4140,7348,3076,3949,7025,0.0,0.0,0.0,2836,3559,6395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,South Buganda,Lyantonde,154,149,303,557,721,1278,161,318,479,91,113,204,23,36,59,15,21,36,1001,1358,2359,986,1337,2323,963,1301,2264,0.0,0.0,0.0,872,1188,2060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,AZO,West Nile,Madi Okollo,3,0,3,279,90,369,323,189,512,265,94,359,216,178,394,36,31,67,1122,582,1704,1086,551,1637,870,373,1243,0.0,0.0,0.0,605,279,884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Elgon,Manafwa,50,34,84,533,503,1036,399,548,947,254,281,535,332,436,768,20,37,57,1588,1839,3427,1568,1802,3370,1236,1366,2602,0.0,0.0,0.0,982,1085,2067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,West Nile,Maracha,34,5,39,710,311,1021,387,386,773,211,118,329,80,79,159,40,27,67,1462,926,2388,1422,899,2321,1342,820,2162,0.0,0.0,0.0,1131,702,1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,South Buganda,Masaka,1297,1186,2483,2407,3100,5507,514,665,1179,251,255,506,131,150,281,62,55,117,4662,5411,10073,4600,5356,9956,4469,5206,9675,0.0,0.0,0.0,4218,4951,9169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Bunyoro,Masindi,264,180,444,1525,1630,3155,401,624,1025,151,197,348,120,153,273,12,22,34,2473,2806,5279,2461,2784,5245,2341,2631,4972,0.0,0.0,0.0,2190,2434,4624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Busoga,Mayuge,226,179,405,2261,2347,4608,1175,1536,2711,613,689,1302,527,651,1178,88,108,196,4890,5510,10400,4802,5402,10204,4275,4751,9026,0.0,0.0,0.0,3662,4062,7724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Elgon,Mbale,541,417,958,2599,3060,5659,1251,1807,3058,589,869,1458,533,731,1264,40,85,125,5553,6969,12522,5513,6884,12397,4980,6153,11133,0.0,0.0,0.0,4391,5284,9675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Ankole,Mbarara,1636,1470,3106,2448,3213,5661,247,330,577,74,95,169,53,51,104,50,50,100,4508,5209,9717,4458,5159,9617,4405,5108,9513,0.0,0.0,0.0,4331,5013,9344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Ankole,Mitooma,398,393,791,1314,1568,2882,332,444,776,120,116,236,58,55,113,28,42,70,2250,2618,4868,2222,2576,4798,2164,2521,4685,0.0,0.0,0.0,2044,2405,4449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,North Buganda,Mityana,643,637,1280,2715,3333,6048,790,1118,1908,461,570,1031,354,409,763,124,100,224,5087,6167,11254,4963,6067,11030,4609,5658,10267,0.0,0.0,0.0,4148,5088,9236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,MZO,Karamoja,Amudat,4,1,5,110,100,210,30,57,87,31,37,68,27,28,55,5,8,13,207,231,438,202,223,425,175,195,370,0.0,0.0,0.0,144,158,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,West Nile,Moyo,21,8,29,332,286,618,293,363,656,189,157,346,103,127,230,4,4,8,942,945,1887,938,941,1879,835,814,1649,0.0,0.0,0.0,646,657,1303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,South Buganda,Mpigi,643,613,1256,2966,3402,6368,630,896,1526,336,351,687,188,177,365,81,96,177,4844,5535,10379,4763,5439,10202,4575,5262,9837,0.0,0.0,0.0,4239,4911,9150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,FZO,North Buganda,Mubende,291,213,504,1903,2105,4008,756,1062,1818,364,435,799,290,399,689,44,45,89,3648,4259,7907,3604,4214,7818,3314,3815,7129,0.0,0.0,0.0,2950,3380,6330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,KMD,North Buganda,Mukono,2519,2367,4886,5517,6713,12230,1424,2025,3449,731,897,1628,614,754,1368,204,195,399,11009,12951,23960,10805,12756,23561,10191,12002,22193,0.0,0.0,0.0,9460,11105,20565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,MZO,Karamoja,Kaabong,9,0,9,266,91,357,107,76,183,44,41,85,26,34,60,5,1,6,457,243,700,452,242,694,426,208,634,0.0,0.0,0.0,382,167,549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,MZO,Karamoja,Kaabong,5,0,5,245,79,324,123,88,211,54,43,97,35,23,58,8,6,14,470,239,709,462,233,695,427,210,637,0.0,0.0,0.0,373,167,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,North Buganda,Nakaseke,211,179,390,1517,1763,3280,421,664,1085,202,235,437,100,153,253,48,54,102,2499,3048,5547,2451,2994,5445,2351,2841,5192,0.0,0.0,0.0,2149,2606,4755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,North Buganda,Nakasongola,148,121,269,882,986,1868,393,611,1004,197,269,466,248,357,605,63,74,137,1931,2418,4349,1868,2344,4212,1620,1987,3607,0.0,0.0,0.0,1423,1718,3141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Busoga,Namayingo,188,159,347,1180,935,2115,392,450,842,202,221,423,135,134,269,10,12,22,2107,1911,4018,2097,1899,3996,1962,1765,3727,0.0,0.0,0.0,1760,1544,3304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Elgon,Namisindwa,79,50,129,742,796,1538,645,852,1497,344,402,746,371,453,824,25,31,56,2206,2584,4790,2181,2553,4734,1810,2100,3910,0.0,0.0,0.0,1466,1698,3164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Busoga,Namutumba,161,130,291,1358,1654,3012,751,964,1715,353,369,722,83,122,205,17,21,38,2723,3260,5983,2706,3239,5945,2623,3117,5740,0.0,0.0,0.0,2270,2748,5018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,MZO,Karamoja,Kaabong,9,1,10,223,71,294,102,48,150,63,51,114,44,45,89,19,2,21,460,218,678,441,216,657,397,171,568,0.0,0.0,0.0,334,120,454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,West Nile,Nebbi,39,9,48,927,465,1392,668,466,1134,293,165,458,107,137,244,17,21,38,2051,1263,3314,2034,1242,3276,1927,1105,3032,0.0,0.0,0.0,1634,940,2574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Teso,Ngora,62,53,115,684,634,1318,459,693,1152,241,305,546,224,313,537,9,13,22,1679,2011,3690,1670,1998,3668,1446,1685,3131,0.0,0.0,0.0,1205,1380,2585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Toro,Ntoroko,54,71,125,487,499,986,117,118,235,41,44,85,4,13,17,13,19,32,716,764,1480,703,745,1448,699,732,1431,0.0,0.0,0.0,658,688,1346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,FZO,Ankole,Ntungamo,818,694,1512,3386,3922,7308,947,1412,2359,315,416,731,182,303,485,62,78,140,5710,6825,12535,5648,6747,12395,5466,6444,11910,0.0,0.0,0.0,5151,6028,11179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Acholi,Nwoya,59,37,96,520,327,847,402,429,831,227,183,410,144,218,362,27,23,50,1379,1217,2596,1352,1194,2546,1208,976,2184,0.0,0.0,0.0,981,793,1774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,AZO,West Nile,Obongi,3,1,4,448,177,625,512,474,986,256,182,438,172,234,406,10,7,17,1401,1075,2476,1391,1068,2459,1219,834,2053,0.0,0.0,0.0,963,652,1615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Acholi,Omoro,64,43,107,740,518,1258,342,410,752,283,224,507,221,297,518,16,22,38,1666,1514,3180,1650,1492,3142,1429,1195,2624,0.0,0.0,0.0,1146,971,2117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Lango,Otuke,18,2,20,399,272,671,214,191,405,109,113,222,130,124,254,12,14,26,882,716,1598,870,702,1572,740,578,1318,0.0,0.0,0.0,631,465,1096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Lango,Oyam,108,51,159,1154,706,1860,813,833,1646,460,344,804,488,638,1126,30,45,75,3053,2617,5670,3023,2572,5595,2535,1934,4469,0.0,0.0,0.0,2075,1590,3665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Acholi,Pader,53,32,85,717,503,1220,412,418,830,313,229,542,271,409,680,22,39,61,1788,1630,3418,1766,1591,3357,1495,1182,2677,0.0,0.0,0.0,1182,953,2135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,West Nile,Pakwach,42,13,55,662,296,958,389,334,723,153,137,290,84,92,176,23,14,37,1353,886,2239,1330,872,2202,1246,780,2026,0.0,0.0,0.0,1093,643,1736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Bukedi,Pallisa,50,28,78,1111,844,1955,862,1137,1999,465,503,968,462,579,1041,26,27,53,2976,3118,6094,2950,3091,6041,2488,2512,5000,0.0,0.0,0.0,2023,2009,4032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,West Nile,Zombo,21,2,23,567,267,834,551,400,951,303,157,460,174,158,332,13,12,25,1629,996,2625,1616,984,2600,1442,826,2268,0.0,0.0,0.0,1139,669,1808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,MZO,Karamoja,Karenga,10,2,12,307,84,391,74,70,144,35,39,74,8,19,27,3,1,4,437,215,652,434,214,648,426,195,621,0.0,0.0,0.0,391,156,547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,AZO,West Nile,Adjumani,122,67,189,1030,615,1645,1089,779,1868,427,288,715,481,542,1023,39,28,67,3188,2319,5507,3149,2291,5440,2668,1749,4417,0.0,0.0,0.0,2241,1461,3702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Acholi,Agago,55,29,84,815,451,1266,594,505,1099,312,266,578,408,558,966,15,26,41,2199,1835,4034,2184,1809,3993,1776,1251,3027,0.0,0.0,0.0,1464,985,2449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Lango,Alebtong,61,33,94,684,389,1073,480,458,938,278,281,559,545,588,1133,34,27,61,2082,1776,3858,2048,1749,3797,1503,1161,2664,0.0,0.0,0.0,1225,880,2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Lango,Amolatar,73,21,94,557,388,945,278,286,564,177,167,344,236,300,536,11,8,19,1332,1170,2502,1321,1162,2483,1085,862,1947,0.0,0.0,0.0,908,695,1603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,MZO,Karamoja,Karenga,11,0,11,247,66,313,116,77,193,60,51,111,17,46,63,10,3,13,461,243,704,451,240,691,434,194,628,0.0,0.0,0.0,374,143,517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Teso,Amuria,43,23,66,647,505,1152,594,624,1218,201,226,427,235,327,562,15,25,40,1735,1730,3465,1720,1705,3425,1485,1378,2863,0.0,0.0,0.0,1284,1152,2436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Acholi,Amuru,61,22,83,710,359,1069,518,507,1025,317,201,518,290,404,694,38,35,73,1934,1528,3462,1896,1493,3389,1606,1089,2695,0.0,0.0,0.0,1289,888,2177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Lango,Apac,62,38,100,600,485,1085,286,384,670,148,149,297,186,229,415,17,13,30,1299,1298,2597,1282,1285,2567,1096,1056,2152,0.0,0.0,0.0,948,907,1855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,West Nile,Arua,323,196,519,1935,1527,3462,1169,1289,2458,573,610,1183,603,792,1395,112,93,205,4715,4507,9222,4603,4414,9017,4000,3622,7622,0.0,0.0,0.0,3427,3012,6439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Bukedi,Budaka,158,84,242,778,623,1401,724,757,1481,362,409,771,647,707,1354,24,25,49,2693,2605,5298,2669,2580,5249,2022,1873,3895,0.0,0.0,0.0,1660,1464,3124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Elgon,Bududa,61,40,101,511,656,1167,276,425,701,149,256,405,216,323,539,9,41,50,1222,1741,2963,1213,1700,2913,997,1377,2374,0.0,0.0,0.0,848,1121,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Busoga,Bugiri,155,92,247,1356,1264,2620,782,1023,1805,373,450,823,499,715,1214,20,46,66,3185,3590,6775,3165,3544,6709,2666,2829,5495,0.0,0.0,0.0,2293,2379,4672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Busoga,Bugweri,64,62,126,711,776,1487,431,584,1015,227,236,463,232,338,570,27,42,69,1692,2038,3730,1665,1996,3661,1433,1658,3091,0.0,0.0,0.0,1206,1422,2628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Ankole,Buhweju,161,107,268,548,644,1192,104,192,296,39,70,109,29,47,76,12,20,32,893,1080,1973,881,1060,1941,852,1013,1865,0.0,0.0,0.0,813,943,1756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,North Buganda,Buikwe,677,597,1274,2404,2764,5168,889,1271,2160,445,603,1048,666,805,1471,78,83,161,5159,6123,11282,5081,6040,11121,4415,5235,9650,0.0,0.0,0.0,3970,4632,8602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Teso,Bukedea,92,60,152,935,835,1770,717,944,1661,280,387,667,403,585,988,10,28,38,2437,2839,5276,2427,2811,5238,2024,2226,4250,0.0,0.0,0.0,1744,1839,3583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,South Buganda,Bukomansimbi,172,200,372,840,1048,1888,310,425,735,166,215,381,192,231,423,46,54,100,1726,2173,3899,1680,2119,3799,1488,1888,3376,0.0,0.0,0.0,1322,1673,2995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Elgon,Bukwo,16,3,19,318,244,562,383,422,805,215,252,467,478,649,1127,4,10,14,1414,1580,2994,1410,1570,2980,932,921,1853,0.0,0.0,0.0,717,669,1386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Elgon,Bulambuli,53,10,63,459,405,864,340,400,740,197,244,441,304,331,635,53,82,135,1406,1472,2878,1353,1390,2743,1049,1059,2108,0.0,0.0,0.0,852,815,1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Bunyoro,Buliisa,31,20,51,393,206,599,252,247,499,88,106,194,141,169,310,7,8,15,912,756,1668,905,748,1653,764,579,1343,0.0,0.0,0.0,676,473,1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Toro,Bundibugyo,238,189,427,1499,1259,2758,354,274,628,136,95,231,38,34,72,46,59,105,2311,1910,4221,2265,1851,4116,2227,1817,4044,0.0,0.0,0.0,2091,1722,3813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Toro,Bunyangabu,316,449,765,1073,1261,2334,138,194,332,45,54,99,45,81,126,31,30,61,1648,2069,3717,1617,2039,3656,1572,1958,3530,0.0,0.0,0.0,1527,1904,3431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Ankole,Bushenyi,862,863,1725,1598,2054,3652,314,352,666,109,95,204,68,54,122,41,39,80,2992,3457,6449,2951,3418,6369,2883,3364,6247,0.0,0.0,0.0,2774,3269,6043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Bukedi,Busia,263,153,416,1600,1720,3320,761,1024,1785,320,372,692,343,486,829,41,46,87,3328,3801,7129,3287,3755,7042,2944,3269,6213,0.0,0.0,0.0,2624,2897,5521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Bukedi,Butaleja,81,43,124,921,838,1759,667,717,1384,279,421,700,434,606,1040,81,93,174,2463,2718,5181,2382,2625,5007,1948,2019,3967,0.0,0.0,0.0,1669,1598,3267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,South Buganda,Butambala,124,169,293,939,1105,2044,304,375,679,152,187,339,126,161,287,46,45,91,1691,2042,3733,1645,1997,3642,1519,1836,3355,0.0,0.0,0.0,1367,1649,3016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Bukedi,Butebo,28,11,39,407,292,699,348,395,743,190,191,381,267,319,586,17,23,40,1257,1231,2488,1240,1208,2448,973,889,1862,0.0,0.0,0.0,783,698,1481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,North Buganda,Buvuma,16,3,19,177,103,280,92,77,169,25,30,55,29,35,64,1,8,9,340,256,596,339,248,587,310,213,523,0.0,0.0,0.0,285,183,468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Busoga,Buyende,153,139,292,1088,1102,2190,568,666,1234,245,318,563,284,364,648,38,37,75,2376,2626,5002,2338,2589,4927,2054,2225,4279,0.0,0.0,0.0,1809,1907,3716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Lango,Dokolo,125,60,185,601,415,1016,427,393,820,255,247,502,501,533,1034,15,11,26,1924,1659,3583,1909,1648,3557,1408,1115,2523,0.0,0.0,0.0,1153,868,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,South Buganda,Gomba,230,211,441,1135,1479,2614,368,383,751,185,189,374,143,168,311,56,60,116,2117,2490,4607,2061,2430,4491,1918,2262,4180,0.0,0.0,0.0,1733,2073,3806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Acholi,Gulu,502,422,924,1565,1509,3074,485,776,1261,284,302,586,219,281,500,52,46,98,3107,3336,6443,3055,3290,6345,2836,3009,5845,0.0,0.0,0.0,2552,2707,5259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Bunyoro,Hoima,447,348,795,1299,1422,2721,528,832,1360,222,372,594,375,581,956,45,68,113,2916,3623,6539,2871,3555,6426,2496,2974,5470,0.0,0.0,0.0,2274,2602,4876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Ankole,Ibanda,508,396,904,1472,1672,3144,349,489,838,94,145,239,109,167,276,29,36,65,2561,2905,5466,2532,2869,5401,2423,2702,5125,0.0,0.0,0.0,2329,2557,4886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Busoga,Iganga,498,446,944,1763,2058,3821,791,1239,2030,363,520,883,677,901,1578,58,74,132,4150,5238,9388,4092,5164,9256,3415,4263,7678,0.0,0.0,0.0,3052,3743,6795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,FZO,Ankole,Isingiro,655,424,1079,2176,2467,4643,910,1262,2172,322,503,825,346,583,929,128,151,279,4537,5390,9927,4409,5239,9648,4063,4656,8719,0.0,0.0,0.0,3741,4153,7894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Busoga,Jinja,712,502,1214,2751,3218,5969,978,1376,2354,496,694,1190,526,655,1181,94,97,191,5557,6542,12099,5463,6445,11908,4937,5790,10727,0.0,0.0,0.0,4441,5096,9537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,MZO,Karamoja,Karenga,13,1,14,209,84,293,100,80,180,73,58,131,27,56,83,8,4,12,430,283,713,422,279,701,395,223,618,0.0,0.0,0.0,322,165,487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Kigezi,Kabale,475,444,919,1120,1310,2430,368,585,953,108,204,312,103,170,273,21,41,62,2195,2754,4949,2174,2713,4887,2071,2543,4614,0.0,0.0,0.0,1963,2339,4302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Toro,Kabarole,854,996,1850,1820,2017,3837,213,294,507,152,149,301,86,93,179,52,47,99,3177,3596,6773,3125,3549,6674,3039,3456,6495,0.0,0.0,0.0,2887,3307,6194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Teso,Kaberamaido,34,6,40,489,343,832,300,323,623,106,102,208,79,97,176,0,1,1,1008,872,1880,1008,871,1879,929,774,1703,0.0,0.0,0.0,823,672,1495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Bunyoro,Kagadi,257,145,402,1599,1594,3193,695,857,1552,303,397,700,256,355,611,52,69,121,3162,3417,6579,3110,3348,6458,2854,2993,5847,0.0,0.0,0.0,2551,2596,5147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
